huc12_id,year,pscutot_mgd
060102060103,2013,0.002143415
060102060103,2014,0.002151011
060102060103,2015,0.002284224
060102060103,2016,0.002318332
060102060103,2017,0.002040282
060102060103,2018,0.001686128
060102060103,2019,0.001701448
060102060103,2020,0.001587797
060102060104,2009,0.026188366
060102060104,2010,0.0324207
060102060104,2011,0.032946993
060102060104,2012,0.034578815
060102060104,2013,0.028994498
060102060104,2014,0.030396585
060102060104,2015,0.031832869
060102060104,2016,0.033375814
060102060104,2017,0.03045963
060102060104,2018,0.027834408
060102060104,2019,0.029767984
060102060104,2020,0.027255364
060102060105,2009,0.022243809
060102060105,2010,0.02620288
060102060105,2011,0.025925516
060102060105,2012,0.027365743
060102060105,2013,0.023873548
060102060105,2014,0.025559147
060102060105,2015,0.026592259
060102060105,2016,0.028304814
060102060105,2017,0.026249132
060102060105,2018,0.024972793
060102060105,2019,0.027270569
060102060105,2020,0.024803057
060102060201,2009,0.02004958
060102060201,2010,0.024593773
060102060201,2011,0.022613041
060102060201,2012,0.021469228
060102060201,2013,0.018614695
060102060201,2014,0.019993727
060102060201,2015,0.019345456
060102060201,2016,0.023014213
060102060201,2017,0.021740203
060102060201,2018,0.02056444
060102060201,2019,0.022774561
060102060201,2020,0.020494357
060102060202,2009,0.004819552
060102060202,2010,0.006608121
060102060202,2011,0.007053242
060102060202,2012,0.007327498
060102060202,2013,0.005698348
060102060202,2014,0.005718542
060102060202,2015,0.006072693
060102060202,2016,0.006163371
060102060202,2017,0.005424164
060102060202,2018,0.004482634
060102060202,2019,0.004523361
060102060202,2020,0.004221218
060102060203,2009,0.001583867
060102060203,2010,0.001973036
060102060203,2011,0.00176301
060102060203,2012,0.001597092
060102060203,2013,0.001380662
060102060203,2014,0.001485261
060102060203,2015,0.001385177
060102060203,2016,0.001740756
060102060203,2017,0.001658025
060102060203,2018,0.001564359
060102060203,2019,0.001743254
060102060203,2020,0.001561388
060102060204,2009,0.020807233
060102060204,2010,0.025919743
060102060204,2011,0.02316064
060102060204,2012,0.020980971
060102060204,2013,0.018137742
060102060204,2014,0.019511859
060102060204,2015,0.018197053
060102060204,2016,0.022868292
060102060204,2017,0.02178145
060102060204,2018,0.020550961
060102060204,2019,0.022901106
060102060204,2020,0.020511931
060102060301,2009,0.011056011
060102060301,2010,0.012231606
060102060301,2011,0.013029611
060102060301,2012,0.015580946
060102060301,2013,0.013318308
060102060301,2014,0.013406841
060102060301,2015,0.011890626
060102060301,2016,0.012550176
060102060301,2017,0.01147427
060102060301,2018,0.010894293
060102060301,2019,0.011275092
060102060301,2020,0.009708312
060102060302,2009,0.0
060102060302,2010,0.0
060102060302,2011,0.0
060102060302,2012,0.0
060102060302,2013,0.0
060102060302,2014,0.0
060102060302,2015,0.0
060102060302,2016,0.0
060102060302,2017,0.0
060102060302,2018,0.0
060102060302,2019,0.0
060102060302,2020,0.0
060102060303,2009,0.0
060102060303,2010,0.0
060102060303,2011,0.0
060102060303,2012,0.0
060102060303,2013,0.0
060102060303,2014,0.0
060102060303,2015,0.0
060102060303,2016,0.0
060102060303,2017,0.0
060102060303,2018,0.0
060102060303,2019,0.0
060102060303,2020,0.0
060102060304,2009,0.0
060102060304,2010,0.0
060102060304,2011,0.0
060102060304,2012,0.0
