ATERIO_DATA_CENTER_UID,DATA_CENTER_BUILDING_NAME,ATERIO_DATA_CENTER_CAMPUS_UID,DATA_CENTER_CAMPUS_NAME,DATA_CENTER_STAGE,FLG_AI_FACILITY,FLG_BTM_ONSITE_POWER_GENERATION,TOT_PROJECT_COST,ATERIO_PROVIDER_UID,PROVIDER_NAME,PROVIDER_URL,PROVIDER_PUBLIC_PRIVATE,PROVIDER_TICKER_NAME,PROVIDER_BLOOMBERG_TICKER_NAME,STOCK_EXCHANGE_PROVIDER_NAME,PROVIDER_BACKED_BY,COMPANIES_INVOLVED,FULL_ADDRESS,ZIP_CODE,COUNTY_FIPS_CODE,COUNTY_NAME,CITY_NAME,PLACE_FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_CODE,COUNTRY_NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,SITE_ACREAGE,TOT_FACILITY_SPACE_SQFT,TOT_DATACENTER_SPACE_SQFT,PROV_PUB_TOT_POWER_CAPACITY_MW,ATERIO_EST_TOT_POWER_CAPACITY_MW,ATERIO_EST_TOT_POWER_CAPACITY_MW_LOWER,ATERIO_EST_TOT_POWER_CAPACITY_MW_UPPER,SELECTED_POWER_CAPACITY_MW,AVG_MARKET_POWER_COST,YEARLY_PUE,TOT_NUM_GENERATORS,DATA_CENTER_ANNOUNCED_DATE,DATA_CENTER_CANCELLED_DATE,DATA_CENTER_PROJECT_WITHDRAWN_DATE,DATA_CENTER_CONSTRUCTION_START_DATE,LATEST_SATELLITE_PICTURE_DATE,PCT_CONSTRUCTION_STATUS,DATA_CENTER_CONSTRUCTION_FINISHED_DATE,DATA_CENTER_ACTIVATION_DATE,ESTIMATED_ACTIVE_DATE_BY,ATERIO_ELECTRICAL_UTILITY_UID,UTILITY_NAME,UTILITY_CODE,UTILITY_PUBLIC_PRIVATE,UTILITY_TICKER_NAME,UTILITY_BLOOMBERG_TICKER_NAME,UTILITY_EXCHANGE_PROVIDER_TICKER_NAME,ATERIO_BAL_AUTH_UID,BAL_AUTH_ABBR,BAL_AUTH_NAME,ATERIO_BAL_AUTH_SUBREGION_UID,BAL_AUTH_SUBREGION_CODE,BAL_AUTH_SUBREGION_NAME,DATASHEET_URL,MAP_URL,PROJECT_PERMIT_URL,CAPEX_URL,PROJECT_EXECUTION_LIKELIHOOD,NOTES,RECORD_CREATED_DATE,RECORD_UPDATED_DATE,UPDATED_AT
38a8e7fe-9b88-4de5-b579-a564650a5c04,Amazon AWS SFO - 2305 Mission Building 2,44154459-a39c-4953-9091-ed17c9a8b7ba,AWS SFO Mission College Campus,Announcement,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,Oppidan Investment Company,"2305 Mission College Blvd, Santa Clara, CA 95054, USA",95054,6085,Santa Clara County,Santa Clara,69084,CA,California,US,United States,37.389786,-121.9677,,210160,210160,,52.16,50.8,53.57,52.16,,,,4/22/20,,,,12/4/25,0,10/30/26,11/30/26,Aterio,eca2fe1f-95aa-4c8b-8c2f-2095b4a3bb88,City of Santa Clara - (CA),16655,,,,,2950a9eb-39ef-4949-96bd-ecefbf7db624,CAISO,California Independent System Operator,9bbe5250-047e-4a37-8434-4cda4fceb9e5,PGAE,Pacific Gas and Electric,,https://maps.app.goo.gl/z8hPprt7fiW9Cj5PA,https://files.ceqanet.lci.ca.gov/261273-2/attachment/7w9iPt23Eh18SuhfHk-z4CadM6z7IUnG6yR62NqiEjolU3-76mQ8WeR_eO-YVApRd-D-7yQUyM7Gm1O50,,Medium,[2024-12-19 JR] Latest Satellite: 2024-02-29; Construction Status: No Construction; Estimated Active Date By: Aterio; Additional Info: Phase 2,11/20/24,12/19/25,1/5/26
21356727-827e-4d88-8a15-772459ff323c,AWS Summit Crossing Building 1,ae37b109-2a22-4363-94f3-e00fae92adb8,AWS Summit Crossing Tech Campus,Announcement,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"5HW9+VC Olive, VA, USA",22408,51177,Spotsylvania County,Fredericksburg,29744,VA,Virginia,US,United States,38.197132,-77.43137,231,300000,300000,,66,64.97,67.06,66,,,,10/15/23,,,,12/20/25,0,,3/31/27,Aterio,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://fredericksburg.com/news/local/data-center-proposals-pile-up-in-spotsylvania/article_0b3a873c-ff26-11ed-97a1-df0bb17d1b49.html,https://maps.app.goo.gl/petKvnEPAhsxdXSu5,https://www.spotsylvania.va.us/DocumentCenter/View/33280/2nd-Submission-Narrative-?bidId=,,Medium,"[2025-04-01 JR] Additional Info: Correction made on Activation date and Stage based on new satellite image
[2025-12-22 JR] Additional Info: Estimated Power Capacity Added.
[2025-12-30 AV] Additional Info: Activation date updated from 2026-08-30. No visible signs of construction. ",12/11/24,12/30/25,1/5/26
e0996f61-ef80-43e2-a3ae-330e1da689ae,Amazon AWS - Houchard Building 3,7096adec-37f7-4126-9eb9-7376f4220ebe,"Dublin 1, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"6830 Crosby Ct, Plain City, OH, USA",43064,39159,Union County,Plain City,63030,OH,Ohio,US,United States,40.101833,-83.19948,85,150500,150500,,22.5,21.91,23.11,22.5,,1.15,11,,,,,,,,7/30/21,,030eb1d3-5a7a-41c1-adf2-ff1890871e2f,Ohio Power Co,14006,Public,AEP,AEP:US,NASDAQ:AEP,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,f8f462a4-1283-4082-a7eb-2a242f708d96,DAY,Dayton Power null zone - PJM,https://www.econdev.dublinohiousa.gov/2020/wp-content/uploads/2016/01/Crosby-Court-Job-Ready-Site-Dublin-Ohio-USA.pdf,https://maps.app.goo.gl/Ftb2AnGSFkRayDNy9,,,,"[2024-12-19 JR] Additional Info: Area Estimated by Aterio
[2025-02-28 JR] Additional Info: PUE is the average for Operational Global Data Center as of 2023
[2025-04-29 JR] Additional Info: Selected power capacity updated based on number of generators observed in satellite imagery.",11/25/24,12/9/25,1/5/26
ed025433-8cd3-4791-b193-47f40a548127,Amazon AWS - Houchard Building 5,7096adec-37f7-4126-9eb9-7376f4220ebe,"Dublin 1, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"6645 Crosby Ct, Plain City, OH, USA",43064,39159,Union County,Plain City,63030,OH,Ohio,US,United States,40.099937,-83.19935,85,260000,260000,,30,29.21,30.81,30,,1.15,14,,,,10/1/21,,,,11/30/22,,030eb1d3-5a7a-41c1-adf2-ff1890871e2f,Ohio Power Co,14006,Public,AEP,AEP:US,NASDAQ:AEP,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,f8f462a4-1283-4082-a7eb-2a242f708d96,DAY,Dayton Power null zone - PJM,https://www.econdev.dublinohiousa.gov/2020/wp-content/uploads/2016/01/Crosby-Court-Job-Ready-Site-Dublin-Ohio-USA.pdf,https://maps.app.goo.gl/cSgRVRkdMATdHrxL6,,,,"[2024-12-19 JR] Additional Info: Area Estimated by Aterio
[2025-02-28 JR] Additional Info: PUE is the average for Operational Global Data Center as of 2023
[2025-04-29 JR] Additional Info: Selected power capacity updated based on number of generators observed in satellite imagery.",11/25/24,12/9/25,1/5/26
5a7a7d22-3174-4c6a-8494-d7f1645f00c9,AWS Mesa Data Center Building 1,67056bad-e205-4c7e-8f8e-3cb3cf5ea0e9,"E Pecos Rd, AWS Campus",Construction,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"10464 E Pecos Rd, Mesa, AZ, USA",85212,4013,Maricopa County,Mesa,46000,AZ,Arizona,US,United States,33.29581,-111.60734,71,227000,227000,,57.8,56.28,59.35,57.8,,,,9/27/23,,,5/1/25,11/12/25,0.4,8/31/26,9/30/26,Aterio,5f1c3274-a117-4201-b548-6a9e4b37f693,Salt River Project,16572,Private,,,,4f4fe9e0-cb99-459e-9c12-6621c6e60461,SRP,Salt River Project Agricultural Improvement and Power District,,,,https://www.bizjournals.com/phoenix/news/2023/09/26/amazon-multiple-data-centers-mesa-arizona.html,https://maps.app.goo.gl/YG9fCMehG9y6YXgi8,,,High,"[2024-12-19 JR] Latest Satellite: 2024-02-13; Construction Status: No Construction; Estimated Active Date By: Aterio
[2025-09-18 DP] Construction: Start foundation 
[2025-12-04 DP] Construction: Structural steel framing completed; roof installation begins; Additional Info: Activation date updated from 2027-03-30.",11/20/24,12/9/25,1/5/26
86f27351-02e0-4220-b320-c30eca368b62,Amazon AWS IAD - 13600 EDS Building 3,9e6f863a-d100-4009-95e0-17725c57fabc,"EDS South, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"13600 EDS Drive, 20171 Herndon, Virginia",20171,51059,Fairfax County,Herndon,36648,VA,Virginia,US,United States,38.922665,-77.42618,,260000,260000,,60,58.43,61.62,60,,,26,6/30/21,,,3/15/24,10/4/25,1,,7/31/25,Aterio,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.fairfaxcounty.gov/planning-development/sites/planning-development/files/Assets/Documents/PDF/data-centers-report.pdf,https://maps.app.goo.gl/F9tuBVJJit53o1my8,,,,"[2024-12-19 JR] Latest Satellite: 2024-11-02; Construction Status: Construction 85%; Estimated Active Date By: Aterio; Additional Info: 2 Story Buildings
[2025-03-11 JR] Additional Info: Stage Updated to Active 
[2025-03-19 JR] Latest Satellite: 2025-02-24; Construction Status 90%; Estimated Active Date By: Aterio; Additional Info: Updated Activation Date, Construction delayed
[2025-07-07 JR] Construction: Shell and roof fully complete; generators and cooling units installed along west side; site appears in final commissioning stage.
[2025-10-06 JR] Additional Info: Stage updated to Active",10/25/24,12/9/25,1/5/26
3d0232ae-869a-46bd-909e-b2b7bfce4328,Amazon AWS IAD - 23825 Erins Building 1,a44a00f8-4d1d-49e8-96a6-5e638a7268b9,"Erins, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"23825 Erins Run Dr, 20166 Sterling, Virginia",20166,51107,Loudoun County,Sterling,75376,VA,Virginia,US,United States,38.95792,-77.49797,,180000,180000,,45,43.82,46.21,45,,1.15,20,,,,11/15/20,,,,6/15/22,,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,,https://maps.app.goo.gl/UD3FC44dzUgfQEi9A,,,,"[2025-02-28 JR] Additional Info: PUE is the average for Operational Global Data Center as of 2023
[2025-04-29 JR] Additional Info: Selected power capacity updated based on number of generators observed in satellite imagery.",9/20/24,12/9/25,1/5/26
c3bfdc49-52e2-48c9-ad90-2953696e2976,Amazon AWS CMH - Hayden Building 1,79092d60-e59b-44bb-839d-f48936205ed3,"Hilliard 1, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"5113 Hayden Run Rd, Hilliard, OH 43026, USA",43026,39049,Franklin County,Hilliard,35476,OH,Ohio,US,United States,40.061283,-83.13506,,154000,154000,,30,29.21,30.81,30,,1.15,14,,,,,,,,6/30/16,,6c6655b1-8b8e-45b1-bd02-146ed6379690,Ohio Edison Co,13998,Public,FE,FE:US,NYSE:FE,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,b1618d6a-8bed-43db-bbf9-70933b83f636,AEP,American Electric Power zone - PJM,https://www.aboutamazon.com/news/aws,https://maps.app.goo.gl/K36txvaRtMJn1F7u9,,,,"[2025-02-28 JR] Additional Info: PUE is the average for Operational Global Data Center as of 2023
[2025-04-29 JR] Additional Info: Selected power capacity updated based on number of generators observed in satellite imagery.",10/25/24,12/9/25,1/5/26
89fb1047-b044-4111-b113-7f85e3d75178,Amazon AWS IAD - 42139 Reeds Farm Building 2,d7ca5353-03b0-427f-a57e-ddcb337df386,"John Mosby, AWS Campus",Construction,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"42139 Reeds Farm Ln, Stone Ridge, VA, USA",20105,51107,Loudoun County,Aldie,772,VA,Virginia,US,United States,38.942986,-77.55044,,245000,245000,,60,58.43,61.62,60,,,,10/18/22,,,1/24/25,10/4/25,0.15,7/28/26,8/30/26,Aterio,498190ca-b66d-4a6a-becc-3657df8fca8d,Northern Virginia Elec Coop,13640,Private,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.bizjournals.com/washington/news/2022/10/17/loudoun-data-centers-amazon-dominion-energy.html,https://maps.app.goo.gl/rL4ih5Q4VB8Jjpjm8,,,High,"[2024-12-19 JR] Latest Satellite: 2024-04-29; Construction Status: Site Preparation; Estimated Active Date By: Aterio; Additional Info: Area Estimated by Aterio
[2025-03-19 JR] Latest Satellite: 2025-02-24; Construction Status: Site Preparation; Estimated Active Date By: Aterio; Additional Info: Updated Activation Date, Construction delayed
[2025-08-12 JR] Construction: Site Cleared, no land grading yet.
[2025-10-22 JR] Construction: Concrete foundation underway, no vertical construction yet. ",11/20/24,12/9/25,1/5/26
42db7700-6afe-4a5f-b38e-20b5613afea5,Amazon AWS PDX - 73575 Lewis 3,efdd15be-8f1e-4496-98cd-9038cf8228ba,"Lewis, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"73575 Lewis and Clark Drive, Boardman, OR 97818, USA",97818,41049,Morrow County,Boardman,7200,OR,Oregon,US,United States,45.85374,-119.62999,,240000,240000,,60,58.43,61.62,60,,1.15,26,,,,1/15/12,,,,6/15/16,,ef093691-69d4-4408-b39e-3e9ce850108c,Umatilla Electric Coop Assn,19325,,,,,a5802c30-6514-4ac6-a89d-f40d7628f255,BPAT,Bonneville Power Administration,,,,https://www.aboutamazon.com/news/aws,https://maps.app.goo.gl/HfCkgQ4EtqR22WHc9,,,,"[2024-12-19 JR] Additional Info: Area Estimated by Aterio
[2025-02-12 JR] Additional Info: AWS planning to power Oregon data center with SMRs
[2025-02-28 JR] Additional Info: PUE is the average for Operational Global Data Center as of 2023
[2025-04-29 JR] Additional Info: Selected power capacity updated based on number of generators observed in satellite imagery.",7/1/24,12/9/25,1/5/26
dc5d4b7d-b234-4351-b985-25054facffb7,Amazon AWS PDX - 81716 Lind Building 2,82dd78aa-b0ca-4e70-8b0d-bcbe409a59bc,"Lind, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"81716 Lind Rd, 97838 Hermiston, Oregon",97838,41059,Umatilla County,Hermiston,33700,OR,Oregon,US,United States,45.902836,-119.320625,,220000,220000,,50,48.69,51.35,50,,1.15,22,,,,,,,,9/15/20,,ef093691-69d4-4408-b39e-3e9ce850108c,Umatilla Electric Coop Assn,19325,,,,,a5802c30-6514-4ac6-a89d-f40d7628f255,BPAT,Bonneville Power Administration,,,,,https://maps.app.goo.gl/tzQiXB1bS9SkHx217,,,,"[2025-02-12 JR] Additional Info: AWS planning to power Oregon data center with SMRs
[2025-02-28 JR] Additional Info: PUE is the average for Operational Global Data Center as of 2023
[2025-04-29 JR] Additional Info: Selected power capacity updated based on number of generators observed in satellite imagery.",7/1/24,12/9/25,1/5/26
4d2e9f65-e952-4e48-af28-6056072c15b2,T5 @ Atlanta III Building 3,07464201-78b5-4674-996e-08e18b8c062c,"Lithia Springs, T5 Campus",Construction,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,T5 Data Centers,"1546 Trae Lane, Lithia Springs, GA, USA",30122,13097,Douglas County,Lithia Springs,46832,GA,Georgia,US,United States,33.758797,-84.60683,,,250000,,66,64.6,67.44,66,4.77,,,6/24/22,,,10/18/24,12/14/25,0.7,6/1/26,7/1/26,Aterio,303a3327-2f71-4826-907d-2f15a0a2fc88,GreyStone Power Corporation,7090,Private,,,,fc5d245b-5d3e-4004-b00a-666a73bde91d,SOCO,"Southern Company Services, Inc. - Trans",,,,"https://t5datacenters.com/locations/t5-atlanta-iii/,https://apps.dca.ga.gov/DRI/InitialForm.aspx?driid=3747",https://maps.app.goo.gl/mGdQoaXniarWUZ8GA,https://permitsearch.gaepd.org/permit.aspx?id=PDF-OP-29644,,High,"[2024-12-19 JR] Latest Satellite: 2024-08-25; Construction Status: Construction 10%; Estimated Active Date By: Aterio
[2025-04-11 JR] Construction: Vertical construction in progress. Precast walls installed; crane active. Foundation work completed.
[2025-10-01 ET] Construction: Roof completed; electrical and mechanical equipment visible on rooftop; exterior work ongoing around perimeter; no generators visible yet.
[2025-11-24 DS] Additional Info: Amazon confirmed to be behind this campus.
[2025-12-16 JR] Construction: Building shell and roof are complete. No rooftop cooling equipment or generator installations are visible at this stage.",9/20/24,12/16/25,1/5/26
cdf85bb1-9175-4c31-b0f6-2375c071f5dc,Amazon AWS  - Beech Building 3,5f9ca800-6806-11f0-905f-5301cba7d3ec,"Newton Ct, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"2645-2655 Newton Ct, Johnstown, OH, USA",43031,39089,Licking County,Johnstown,39340,OH,Ohio,US,United States,40.094166,-82.73194,,215500,215500,,60,58.43,61.62,60,,,26,,,,7/30/23,,,,11/15/24,,030eb1d3-5a7a-41c1-adf2-ff1890871e2f,Ohio Power Co,14006,Public,AEP,AEP:US,NASDAQ:AEP,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,b1618d6a-8bed-43db-bbf9-70933b83f636,AEP,American Electric Power zone - PJM,https://dis.puc.state.oh.us/CaseRecord.aspx?Caseno=25-0133&link=DIVA,https://maps.app.goo.gl/2bRLt9W5RmGKt5Ha8,,,,"[2025-01-20 JR] BTM: Fuel Cell Power; Additional Info: Proposed by AEP
[2025-04-29 JR] Additional Info: Selected power capacity updated based on number of generators observed in satellite imagery.",7/1/24,12/9/25,1/5/26
c841dc89-be6b-464e-9591-8c61dac08cf0,Amazon AWS - Potomac Building 2,55a50504-03db-4e92-90b5-1e70a709b1dd,"Potomac, AWS Campus",Construction,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"Old Potomac Church Rd, Stafford, VA, USA",22554,51179,Stafford County,Stafford,,VA,Virginia,US,United States,38.41099,-77.40478,50,255000,255000,,22.7,22.1,23.31,22.7,,,11,9/12/23,,,8/1/25,10/4/25,0.1,2/28/27,3/30/27,Aterio,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.govtech.com/computing/stafford-county-va-to-hold-meeting-on-data-center-proposal,https://maps.app.goo.gl/DW8mQpFmpeXjA2fw8,https://staffordcova.portal.civicclerk.com/event/2494/files/attachment/27267,,High,"[2024-12-19 JR] Latest Satellite: 2024-10-05; Construction Status: No Construction; Estimated Active Date By: Aterio
[2025-04-07 JR] Additional Info: Project announced in 2023. Site shows minimal activity, indicating slower-than-expected construction progress.
[2025-09-29 JR] Construction: Foundation being poured and steel framing underway.",12/10/24,12/9/25,1/5/26
79b96a02-47a8-4029-a21e-4358f6ed9589,Data Center 1,8e7ec2e0-c989-11f0-a883-9fe07aabef6d,"Rock House Road, AWS Campus",Construction,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"2317-2499 Echo Rd, Lithia Springs, GA, USA",30122,13097,Douglas County,Lithia Springs,46832,GA,Georgia,US,United States,33.74364,-84.60766,134,380000,380000,,41.25,40.18,42.34,41.25,,,17,12/19/24,,,4/1/25,11/14/25,0.15,,6/30/27,,435eef77-beb0-4620-9aae-8f86d110eb8c,Georgia Power Co,7140,Public,GPJA,GPB:US,NYSE:GPJA,fc5d245b-5d3e-4004-b00a-666a73bde91d,SOCO,"Southern Company Services, Inc. - Trans",,,,"https://www.fox5atlanta.com/news/amazon-buys-118-acres-douglas-county-possible-data-center-amid-concerns-about-sustainability, https://www.aboutamazon.com/news/aws/aws-investment-georgia-ai-cloud-infrastructure",https://maps.app.goo.gl/p1GX4pKy5ouZGA788,"https://documents.atlantaregional.com/Land%20Use/Reviews/ID5383/2023%20Rock%20House%20Road%20Data%20Center%20Site%20DRI%204078%20-%20Final%20Report.pdf, https://geos.epd.georgia.gov/GA/GEOS/Public/EnSuite/Shared/Pages/Util/ServerRptViewer.aspx?sr=/GovOnline_LG/RPT_GOVf1152&SUBMISSION_RID=917915&SUB_FORM_RID=880165",,High,"[2024-12-19 JR] Additional Info: Landbank
[2025-01-08 JR] Latest Satellite: N/A; Construction Status: No Construction; Estimated Active Date By: Aterio; Additional Info: Investment announced by AWS, previous Land Acquisition in Oct 2024.
[2025-11-24 DS] Construction: Foundation work visible on building 1, site clearing in progress for the campus; Additional Info: Number of buildings and size updated based on permit.",11/20/24,12/9/25,1/5/26
c3b964b1-7bc3-4883-a908-94804d56b9e5,Amazon AWS IAD - Severn Building 1,6c2c447a-bdb3-4761-98dd-1eb7f8ffe10c,"Severn, AWS Campus",Active,,,,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,,"45259 West Severn Way, Sterling, VA, USA",20166,51107,Loudoun County,Sterling,75376,VA,Virginia,US,United States,39.021744,-77.432785,,78000,78000,,25,24.34,25.68,25,,1.15,12,,,,,,,,6/30/12,,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,PJM Interconnection,469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,,https://maps.app.goo.gl/FrruYxLTuGt93Mrq7,,,,"[2025-02-28 JR] Additional Info: PUE is the average for Operational Global Data Center as of 2023
[2025-04-29 JR] Additional Info: Selected power capacity updated based on number of generators observed in satellite imagery.",7/1/24,12/9/25,1/5/26
55e23001-ee1c-4b82-956d-6149c43617e3,AWS - St. Olive Township Building 1,0bf37f90-d88e-4b18-9973-d9152657ecad,"St. Joseph, AWS Campus - Project Rainier",Active,Y,,11000000000,00a5efa3-8d76-4878-a0d6-f90a60f8b647,Amazon AWS,https://www.aws.amazon.com/compliance/data-center/data-centers/,Public,AMZN,AMZN:US,NASDAQ:AMZN,,Anthropic,"55001-55499 Elderberry Rd, New Carlisle, IN, USA",46552,18141,St. Joseph County,New Carlisle,52704,IN,Indiana,US,United States,41.692,-86.463,870,216000,216000,65,64.85,63.15,66.6,65,,,26,6/30/23,,,8/1/23,9/26/25,1,,7/15/25,,bb57dbed-2ea2-42a0-9a18-5d34071b64a6,Indiana Michigan Power Co,9324,Public,AEP,AEP:US,NASDAQ:AEP,cead66ff-8552-43d5-b723-aeedd7318b2b,MISO,Midcontinent Independent System Operator,db5c3610-9541-4fce-8b84-9ebdae7451f4,6,Zone 6 - MISO,"https://www.sbrchamber.com/pages/aws/, https://www.renewableenergyworld.com/energy-business/policy-and-regulation/midwest-utility-reaches-deal-with-tech-giants-on-data-centers/",https://maps.app.goo.gl/4NwJLWtLod1EiXb96,"https://caats.idem.in.gov/sourceDetail.xhtml?sourceId=141-00642,https://permits.air.idem.in.gov/48888f.pdf",,,"[2025-01-27 JR] Additional Info: Stage Updated to Active
[2025-05-27 JR] Construction: Exterior and roof fully completed, with all cooling units and generators installed. No visible parking lot activity suggests the facility is not yet operational. Final-stage work underway; Additional Info: Stage updated based on recent satellite imagery
[2025-09-26 JR] Construction: Satellite imagery confirms the facility structure is complete with parking lot activity suggesting is operating; Additional Info: Stage updated to Active.
[2025-10-29 JR] Additional Info: Activation date updated from 2025-06-30
",11/15/24,12/9/25,1/5/26
