state,year,sector,electricity_usage
VA,1998,Residential,34703132
VA,1999,Commercial,26968087
VA,1999,Industrial,20269126
VA,1999,Residential,35778745
VA,2000,Commercial,28298795
VA,2000,Industrial,20618946
VA,2000,Residential,37541300
VA,2001,Commercial,29065836
VA,2001,Industrial,19701918
VA,2001,Residential,37325231
VA,2002,Commercial,29998990
VA,2002,Industrial,19520908
VA,2002,Residential,40358373
VA,2003,Commercial,41179139
VA,2003,Industrial,19282214
VA,2003,Residential,40876706
VA,2004,Commercial,43024672
VA,2004,Industrial,19734461
VA,2004,Residential,42503395
VA,2005,Commercial,44670192
VA,2005,Industrial,19354048
VA,2005,Residential,44661839
VA,2006,Commercial,44653831
VA,2006,Industrial,18998109
VA,2006,Residential,42906018
VA,2007,Commercial,46971480
VA,2007,Industrial,18924871
VA,2007,Residential,45480519
VA,2008,Commercial,46877973
VA,2008,Industrial,18437713
VA,2008,Residential,44596588
VA,2009,Commercial,46828102
VA,2009,Industrial,16677928
VA,2009,Residential,44763019
VA,2010,Commercial,48036984
VA,2010,Industrial,17141224
VA,2010,Residential,48438958
VA,2011,Commercial,47051425
VA,2011,Industrial,17218005
VA,2011,Residential,45771144
VA,2012,Commercial,46756658
VA,2012,Industrial,17315739
VA,2012,Residential,43534675
VA,2013,Commercial,47750595
VA,2013,Industrial,17150375
VA,2013,Residential,45416253
VA,2014,Commercial,47751655
VA,2014,Industrial,17700993
VA,2014,Residential,46443716
VA,2015,Commercial,48347037
VA,2015,Industrial,17537165
VA,2015,Residential,45928411
VA,2016,Commercial,49263847
VA,2016,Industrial,17648014
VA,2016,Residential,45186057
VA,2017,Commercial,50200525
VA,2017,Industrial,17168820
VA,2017,Residential,43982440
VA,2018,Commercial,52268211
VA,2018,Industrial,17736936
VA,2018,Residential,47962606
VA,2019,Commercial,53981176
VA,2019,Industrial,17598247
VA,2019,Residential,46666163
VA,2020,Commercial,53526846
VA,2020,Industrial,17474236
VA,2020,Residential,46088846
VA,2021,Commercial,58723978
VA,2021,Industrial,19712199
VA,2021,Residential,46634411
VA,2022,Commercial,68556082
VA,2022,Industrial,16861186
VA,2022,Residential,46717547
VA,2023,Commercial,73807035
VA,2023,Industrial,15176022
VA,2023,Residential,43095838
VA,2024,Commercial,78710662
VA,2024,Industrial,13775530
VA,2024,Residential,45272825
VT,1990,Commercial,1484125
VT,1990,Industrial,1381171
VT,1990,Residential,1808617
VT,1991,Commercial,1491488
VT,1991,Industrial,1389670
VT,1991,Residential,1783451
VT,1992,Commercial,1527001
VT,1992,Industrial,1440227
VT,1992,Residential,1927133
VT,1993,Commercial,1569895
VT,1993,Industrial,1430964
VT,1993,Residential,1971082
VT,1994,Commercial,1586168
VT,1994,Industrial,1434727
VT,1994,Residential,2009429
VT,1995,Commercial,1604646
VT,1995,Industrial,1484095
VT,1995,Residential,1973274
VT,1996,Commercial,1648630
VT,1996,Industrial,1537130
VT,1996,Residential,2006213
VT,1997,Commercial,1674921
VT,1997,Industrial,1560518
VT,1997,Residential,1992280
VT,1998,Commercial,1786461
VT,1998,Industrial,1533905
VT,1998,Residential,1951338
VT,1999,Commercial,1896438
VT,1999,Industrial,1587448
VT,1999,Residential,1998569
VT,2000,Commercial,1909516
VT,2000,Industrial,1645857
VT,2000,Residential,2036934
VT,2001,Commercial,1925563
VT,2001,Industrial,1608429
VT,2001,Residential,2009403
VT,2002,Commercial,1945838
VT,2002,Industrial,1591682
VT,2002,Residential,2046818
VT,2003,Commercial,1881027
VT,2003,Industrial,1460013
VT,2003,Residential,2011389
VT,2004,Commercial,1977540
VT,2004,Industrial,1576738
VT,2004,Residential,2109494
VT,2005,Commercial,2050800
VT,2005,Industrial,1643614
VT,2005,Residential,2188639
VT,2006,Commercial,2027095
VT,2006,Industrial,1625697
VT,2006,Residential,2142237
VT,2007,Commercial,2058960
VT,2007,Industrial,1635400
VT,2007,Residential,2169646
VT,2008,Commercial,2042917
VT,2008,Industrial,1564790
VT,2008,Residential,2133497
VT,2009,Commercial,1991194
VT,2009,Industrial,1383491
VT,2009,Residential,2121828
VT,2010,Commercial,2020937
VT,2010,Industrial,1445961
VT,2010,Residential,2127935
VT,2011,Commercial,2008547
VT,2011,Industrial,1417104
VT,2011,Residential,2124533
VT,2012,Commercial,1993892
VT,2012,Industrial,1421589
VT,2012,Residential,2095283
VT,2013,Commercial,2016501
VT,2013,Industrial,1445776
VT,2013,Residential,2125435
VT,2014,Commercial,2030520
VT,2014,Industrial,1417994
VT,2014,Residential,2121347
VT,2015,Commercial,2010568
VT,2015,Industrial,1421601
VT,2015,Residential,2088940
VT,2016,Commercial,2014045
VT,2016,Industrial,1446003
VT,2016,Residential,2056402
VT,2017,Commercial,1976594
VT,2017,Industrial,1423644
VT,2017,Residential,2023424
VT,2018,Commercial,2003515
VT,2018,Industrial,1411388
VT,2018,Residential,2116045
VT,2019,Commercial,1934464
VT,2019,Industrial,1411655
VT,2019,Residential,2081545
VT,2020,Commercial,1805738
VT,2020,Industrial,1368719
VT,2020,Residential,2157001
VT,2021,Commercial,1867111
VT,2021,Industrial,1371096
VT,2021,Residential,2174489
VT,2022,Commercial,1916375
VT,2022,Industrial,1367429
VT,2022,Residential,2186667
VT,2023,Commercial,1903595
VT,2023,Industrial,1284114
VT,2023,Residential,2176314
VT,2024,Commercial,1952123
VT,2024,Industrial,1276669
VT,2024,Residential,2230155
WA,1990,Commercial,17682979
WA,1990,Industrial,40711980
WA,1990,Residential,28808844
WA,1991,Commercial,18143350
WA,1991,Industrial,40838988
WA,1991,Residential,29889138
WA,1992,Commercial,18727289
WA,1992,Industrial,38331617
WA,1992,Residential,28435824
WA,1993,Commercial,19530991
WA,1993,Industrial,36562815
WA,1993,Residential,30932034
WA,1994,Commercial,19752439
WA,1994,Industrial,34065131
WA,1994,Residential,29672858
WA,1995,Commercial,20401343
WA,1995,Industrial,34276432
WA,1995,Residential,30147253
WA,1996,Commercial,21451061
WA,1996,Industrial,31247488
WA,1996,Residential,32012445
WA,1997,Commercial,21600223
WA,1997,Industrial,33956083
WA,1997,Residential,31749220
WA,1998,Commercial,22248421
WA,1998,Industrial,37616473
WA,1998,Residential,31362243
WA,1999,Commercial,23008805
WA,1999,Industrial,39498771
WA,1999,Residential,32817020
WA,2000,Commercial,23990574
WA,2000,Industrial,35409826
WA,2000,Residential,33035778
WA,2001,Commercial,23840525
WA,2001,Industrial,19338924
WA,2001,Residential,31608471
WA,2002,Commercial,24309634
WA,2002,Industrial,15791500
WA,2002,Residential,32065997
WA,2003,Commercial,28039324
WA,2003,Industrial,18180029
WA,2003,Residential,31872045
WA,2004,Commercial,28225786
WA,2004,Industrial,19259409
WA,2004,Residential,32454682
WA,2005,Commercial,28099583
WA,2005,Industrial,22111773
WA,2005,Residential,33212197
WA,2006,Commercial,28580249
WA,2006,Industrial,22013391
WA,2006,Residential,34438565
WA,2007,Commercial,29599032
WA,2007,Industrial,20752603
WA,2007,Residential,35388779
WA,2008,Commercial,29878288
WA,2008,Industrial,21117186
WA,2008,Residential,36335847
WA,2009,Commercial,30068674
WA,2009,Industrial,23370520
WA,2009,Residential,36768184
WA,2010,Commercial,28833281
WA,2010,Industrial,26632814
WA,2010,Residential,34906926
WA,2011,Commercial,29408904
WA,2011,Industrial,27932787
WA,2011,Residential,36376143
WA,2012,Commercial,29239604
WA,2012,Industrial,27578904
WA,2012,Residential,35510961
WA,2013,Commercial,29658670
WA,2013,Industrial,27234626
WA,2013,Residential,35983486
WA,2014,Commercial,29040310
WA,2014,Industrial,28012775
WA,2014,Residential,35082958
WA,2015,Commercial,29266512
WA,2015,Industrial,26772299
WA,2015,Residential,34071987
WA,2016,Commercial,28989062
WA,2016,Industrial,25678420
WA,2016,Residential,34211748
WA,2017,Commercial,29799505
WA,2017,Industrial,24858604
WA,2017,Residential,37282901
WA,2018,Commercial,29396404
WA,2018,Industrial,25263272
WA,2018,Residential,35338978
WA,2019,Commercial,29269638
WA,2019,Industrial,25171873
WA,2019,Residential,36512424
WA,2020,Commercial,27307412
WA,2020,Industrial,22442186
WA,2020,Residential,36858798
WA,2021,Commercial,28637381
WA,2021,Industrial,21436480
WA,2021,Residential,38021233
WA,2022,Commercial,29780448
WA,2022,Industrial,21227090
WA,2022,Residential,39775849
WA,2023,Commercial,30369642
WA,2023,Industrial,20156469
WA,2023,Residential,38940142
WA,2024,Commercial,33101746
WA,2024,Industrial,18159320
WA,2024,Residential,38626766
WI,1990,Commercial,12697935
WI,1990,Industrial,19405054
WI,1990,Residential,16385266
WI,1991,Commercial,13308794
WI,1991,Industrial,19685677
WI,1991,Residential,17349467
WI,1992,Commercial,13242758
WI,1992,Industrial,20381550
WI,1992,Residential,16614668
WI,1993,Commercial,13710449
WI,1993,Industrial,21410441
WI,1993,Residential,17373396
WI,1994,Commercial,14377866
WI,1994,Industrial,22714163
WI,1994,Residential,17660152
WI,1995,Commercial,14893291
WI,1995,Industrial,23690037
WI,1995,Residential,18634995
WI,1996,Commercial,15433148
WI,1996,Industrial,23870906
WI,1996,Residential,18684891
WI,1997,Commercial,15729539
WI,1997,Industrial,25103437
WI,1997,Residential,18510446
WI,1998,Commercial,16192557
WI,1998,Industrial,26040150
WI,1998,Residential,19087369
WI,1999,Commercial,17637957
WI,1999,Industrial,25664668
WI,1999,Residential,19501670
WI,2000,Commercial,18321478
WI,2000,Industrial,26161878
WI,2000,Residential,19929345
WI,2001,Commercial,18677917
WI,2001,Industrial,25370339
WI,2001,Residential,20417899
WI,2002,Commercial,19143997
WI,2002,Industrial,25533710
WI,2002,Residential,21575371
WI,2003,Commercial,20056103
WI,2003,Industrial,25821248
WI,2003,Residential,21364143
WI,2004,Commercial,19348875
WI,2004,Industrial,27434509
WI,2004,Residential,21192325
WI,2005,Commercial,22501289
WI,2005,Industrial,25376037
WI,2005,Residential,22458357
WI,2006,Commercial,22755677
WI,2006,Industrial,25285604
WI,2006,Residential,21779468
WI,2007,Commercial,23491055
WI,2007,Industrial,25436197
WI,2007,Residential,22374048
WI,2008,Commercial,23473454
WI,2008,Industrial,24672267
WI,2008,Residential,21976106
WI,2009,Commercial,22475846
WI,2009,Industrial,22389548
WI,2009,Residential,21421045
WI,2010,Commercial,23001117
WI,2010,Industrial,23451807
WI,2010,Residential,22299493
WI,2011,Commercial,23054970
WI,2011,Industrial,23406711
WI,2011,Residential,22149941
WI,2012,Commercial,23232827
WI,2012,Industrial,23560910
WI,2012,Residential,22026353
WI,2013,Commercial,23658373
WI,2013,Industrial,23369748
WI,2013,Residential,22095922
WI,2014,Commercial,23757494
WI,2014,Industrial,23811549
WI,2014,Residential,21925712
WI,2015,Commercial,23514103
WI,2015,Industrial,23969851
WI,2015,Residential,21214787
WI,2016,Commercial,23884088
WI,2016,Industrial,24037811
WI,2016,Residential,21814249
WI,2017,Commercial,23641127
WI,2017,Industrial,24204631
WI,2017,Residential,21233154
WI,2018,Commercial,24093421
WI,2018,Industrial,24424585
WI,2018,Residential,22441335
WI,2019,Commercial,23546114
WI,2019,Industrial,23614832
WI,2019,Residential,21995360
WI,2020,Commercial,22436275
WI,2020,Industrial,22164389
WI,2020,Residential,22846734
WI,2021,Commercial,23266013
WI,2021,Industrial,23295516
WI,2021,Residential,22864047
WI,2022,Commercial,23426668
WI,2022,Industrial,23560174
WI,2022,Residential,22887928
WI,2023,Commercial,23212820
WI,2023,Industrial,23131084
WI,2023,Residential,22218861
WI,2024,Commercial,23296259
WI,2024,Industrial,22977299
WI,2024,Residential,22016559
WV,1990,Commercial,4991118
WV,1990,Industrial,10469459
WV,1990,Residential,7577864
WV,1991,Commercial,5218905
WV,1991,Industrial,10205954
WV,1991,Residential,8106273
WV,1992,Commercial,5227517
WV,1992,Industrial,10369859
WV,1992,Residential,8138301
WV,1993,Commercial,5480458
WV,1993,Industrial,10187147
WV,1993,Residential,8682375
WV,1994,Commercial,5539452
WV,1994,Industrial,10481537
WV,1994,Residential,8662897
WV,1995,Commercial,5851560
WV,1995,Industrial,10867084
WV,1995,Residential,9165753
WV,1996,Commercial,5936377
WV,1996,Industrial,10820337
WV,1996,Residential,9276528
WV,1997,Commercial,5944201
WV,1997,Industrial,11180299
WV,1997,Residential,9026671
WV,1998,Commercial,6207810
WV,1998,Industrial,11161136
WV,1998,Residential,9053002
WV,1999,Commercial,6473498
WV,1999,Industrial,11126327
WV,1999,Residential,9452188
WV,2000,Commercial,6796303
WV,2000,Industrial,11082978
WV,2000,Residential,9737791
WV,2001,Commercial,6785667
WV,2001,Industrial,10978083
WV,2001,Residential,9828180
WV,2002,Commercial,7039028
WV,2002,Industrial,10902031
WV,2002,Residential,10444146
WV,2003,Commercial,7136440
WV,2003,Industrial,10687149
WV,2003,Residential,10473404
WV,2004,Commercial,7216779
WV,2004,Industrial,10941528
WV,2004,Residential,10755869
WV,2005,Commercial,7451627
WV,2005,Industrial,11311577
WV,2005,Residential,11384443
WV,2006,Commercial,7377472
WV,2006,Industrial,13915886
WV,2006,Residential,11014418
WV,2007,Commercial,7768978
WV,2007,Industrial,14661094
WV,2007,Residential,11749310
WV,2008,Commercial,7715876
WV,2008,Industrial,14738253
WV,2008,Residential,11762543
WV,2009,Commercial,7694450
WV,2009,Industrial,10985114
WV,2009,Residential,11587693
WV,2010,Commercial,7961906
WV,2010,Industrial,11622934
WV,2010,Residential,12442583
WV,2011,Commercial,7767926
WV,2011,Industrial,11720437
WV,2011,Residential,11746151
WV,2012,Commercial,7762823
WV,2012,Industrial,11855567
WV,2012,Residential,11194679
WV,2013,Commercial,7793517
WV,2013,Industrial,12020526
WV,2013,Residential,11581825
WV,2014,Commercial,7876429
WV,2014,Industrial,12828949
WV,2014,Residential,11990728
WV,2015,Commercial,7800740
WV,2015,Industrial,13064835
WV,2015,Residential,11437451
WV,2016,Commercial,7825670
WV,2016,Industrial,12874895
WV,2016,Residential,11375581
WV,2017,Commercial,7549430
WV,2017,Industrial,13586126
WV,2017,Residential,10573463
WV,2018,Commercial,7774429
WV,2018,Industrial,14192929
WV,2018,Residential,11679455
WV,2019,Commercial,7567130
WV,2019,Industrial,14526664
WV,2019,Residential,11153219
WV,2020,Commercial,6955844
WV,2020,Industrial,14243240
WV,2020,Residential,10877499
WV,2021,Commercial,7156304
WV,2021,Industrial,14570979
WV,2021,Residential,11050705
WV,2022,Commercial,7275035
WV,2022,Industrial,14574283
WV,2022,Residential,11136970
WV,2023,Commercial,7173973
WV,2023,Industrial,14662890
WV,2023,Residential,10233824
WV,2024,Commercial,7665085
WV,2024,Industrial,14650982
WV,2024,Residential,10674503
WY,1990,Commercial,2175801
WY,1990,Industrial,7729470
WY,1990,Residential,1719933
WY,1991,Commercial,2310467
WY,1991,Industrial,7498103
WY,1991,Residential,1819415
WY,1992,Commercial,2349801
WY,1992,Industrial,7441811
WY,1992,Residential,1762625
WY,1993,Commercial,2493448
WY,1993,Industrial,7363451
WY,1993,Residential,1906135
WY,1994,Commercial,2427844
WY,1994,Industrial,7259550
WY,1994,Residential,1864918
WY,1995,Commercial,2329722
WY,1995,Industrial,6816611
WY,1995,Residential,1939252
WY,1996,Commercial,2424519
WY,1996,Industrial,6890808
WY,1996,Residential,2022027
WY,1997,Commercial,2393863
WY,1997,Industrial,7210826
WY,1997,Residential,2007299
WY,1998,Commercial,2490006
WY,1998,Industrial,6950163
WY,1998,Residential,2012635
WY,1999,Commercial,2514240
WY,1999,Industrial,7064582
WY,1999,Residential,2025096
WY,2000,Commercial,2748285
WY,2000,Industrial,7320553
WY,2000,Residential,2102532
WY,2001,Commercial,2915188
WY,2001,Industrial,7700184
WY,2001,Residential,2145532
WY,2002,Commercial,3027372
WY,2002,Industrial,7452648
WY,2002,Residential,2232285
WY,2003,Commercial,3282183
WY,2003,Industrial,7685452
WY,2003,Residential,2286201
WY,2004,Commercial,3393334
WY,2004,Industrial,7884365
WY,2004,Residential,2261814
WY,2005,Commercial,3754053
WY,2005,Industrial,8007142
WY,2005,Residential,2376532
WY,2006,Commercial,4116620
WY,2006,Industrial,8362057
WY,2006,Residential,2467935
WY,2007,Commercial,4213547
WY,2007,Industrial,8729886
WY,2007,Residential,2592119
WY,2008,Commercial,4411371
WY,2008,Industrial,9560173
WY,2008,Residential,2718705
WY,2009,Commercial,4288145
WY,2009,Industrial,9554268
WY,2009,Residential,2719524
WY,2010,Commercial,4317140
WY,2010,Industrial,10069117
WY,2010,Residential,2727201
WY,2011,Commercial,4353082
WY,2011,Industrial,10261954
WY,2011,Residential,2802726
WY,2012,Commercial,4245450
WY,2012,Industrial,10009376
WY,2012,Residential,2716528
WY,2013,Commercial,4066842
WY,2013,Industrial,10157176
WY,2013,Residential,2829496
WY,2014,Commercial,4000291
WY,2014,Industrial,10381471
WY,2014,Residential,2752313
WY,2015,Commercial,3924590
WY,2015,Industrial,10323470
WY,2015,Residential,2676702
WY,2016,Commercial,3762315
WY,2016,Industrial,10041482
WY,2016,Residential,2751073
WY,2017,Commercial,3762086
WY,2017,Industrial,10243610
WY,2017,Residential,2772371
WY,2018,Commercial,3757211
WY,2018,Industrial,10359111
WY,2018,Residential,2748356
WY,2019,Commercial,3575477
WY,2019,Industrial,10338641
WY,2019,Residential,2849378
WY,2020,Commercial,3320024
WY,2020,Industrial,9131466
WY,2020,Residential,2879528
WY,2021,Commercial,3443297
WY,2021,Industrial,9443917
WY,2021,Residential,2897498
WY,2022,Commercial,3610790
WY,2022,Industrial,9879959
WY,2022,Residential,3008680
WY,2023,Commercial,5045931
WY,2023,Industrial,8796321
WY,2023,Residential,2947863
WY,2024,Commercial,5274652
WY,2024,Industrial,8974198
WY,2024,Residential,2968051
