state_abbrev,state_name,year,sector,electricity_usage_mwh
NM,New Mexico,2000,Industrial,5492381
NM,New Mexico,2000,Residential,4937074
NM,New Mexico,2001,Commercial,6843577
NM,New Mexico,2001,Industrial,5271879
NM,New Mexico,2001,Residential,4999477
NM,New Mexico,2002,Commercial,6999541
NM,New Mexico,2002,Industrial,5315758
NM,New Mexico,2002,Residential,5238134
NM,New Mexico,2003,Commercial,8063236
NM,New Mexico,2003,Industrial,5849217
NM,New Mexico,2003,Residential,5418038
NM,New Mexico,2004,Commercial,8238750
NM,New Mexico,2004,Industrial,5972164
NM,New Mexico,2004,Residential,5634821
NM,New Mexico,2005,Commercial,8410621
NM,New Mexico,2005,Industrial,6363496
NM,New Mexico,2005,Residential,5864834
NM,New Mexico,2006,Commercial,8603697
NM,New Mexico,2006,Industrial,6821833
NM,New Mexico,2006,Residential,6009427
NM,New Mexico,2007,Commercial,8931612
NM,New Mexico,2007,Industrial,6948419
NM,New Mexico,2007,Residential,6387363
NM,New Mexico,2008,Commercial,8828166
NM,New Mexico,2008,Industrial,6831086
NM,New Mexico,2008,Residential,6378856
NM,New Mexico,2009,Commercial,8734170
NM,New Mexico,2009,Industrial,6409194
NM,New Mexico,2009,Residential,6503772
NM,New Mexico,2010,Commercial,9015729
NM,New Mexico,2010,Industrial,6660142
NM,New Mexico,2010,Residential,6752473
NM,New Mexico,2011,Commercial,9257633
NM,New Mexico,2011,Industrial,6910284
NM,New Mexico,2011,Residential,6873748
NM,New Mexico,2012,Commercial,9165533
NM,New Mexico,2012,Industrial,7249215
NM,New Mexico,2012,Residential,6763820
NM,New Mexico,2013,Commercial,8982563
NM,New Mexico,2013,Industrial,7278476
NM,New Mexico,2013,Residential,6803987
NM,New Mexico,2014,Commercial,8976354
NM,New Mexico,2014,Industrial,7526898
NM,New Mexico,2014,Residential,6611970
NM,New Mexico,2015,Commercial,8877046
NM,New Mexico,2015,Industrial,7574783
NM,New Mexico,2015,Residential,6641724
NM,New Mexico,2016,Commercial,8805876
NM,New Mexico,2016,Industrial,7591160
NM,New Mexico,2016,Residential,6642511
NM,New Mexico,2017,Commercial,8784312
NM,New Mexico,2017,Industrial,7728065
NM,New Mexico,2017,Residential,6497207
NM,New Mexico,2018,Commercial,9035272
NM,New Mexico,2018,Industrial,8186897
NM,New Mexico,2018,Residential,6826442
NM,New Mexico,2019,Commercial,9028861
NM,New Mexico,2019,Industrial,8979712
NM,New Mexico,2019,Residential,6871561
NM,New Mexico,2020,Commercial,8406884
NM,New Mexico,2020,Industrial,9088192
NM,New Mexico,2020,Residential,7282079
NM,New Mexico,2021,Commercial,8655826
NM,New Mexico,2021,Industrial,9649559
NM,New Mexico,2021,Residential,7088358
NM,New Mexico,2022,Commercial,9084022
NM,New Mexico,2022,Industrial,10789520
NM,New Mexico,2022,Residential,7282636
NM,New Mexico,2023,Commercial,9349407
NM,New Mexico,2023,Industrial,11661806
NM,New Mexico,2023,Residential,7336277
NM,New Mexico,2024,Commercial,9592789
NM,New Mexico,2024,Industrial,13355945
NM,New Mexico,2024,Residential,7347620
NV,Nevada,1990,Commercial,3865557
NV,Nevada,1990,Industrial,6262803
NV,Nevada,1990,Residential,5539534
NV,Nevada,1991,Commercial,3986737
NV,Nevada,1991,Industrial,6172512
NV,Nevada,1991,Residential,5781827
NV,Nevada,1992,Commercial,4174994
NV,Nevada,1992,Industrial,6723203
NV,Nevada,1992,Residential,6064333
NV,Nevada,1993,Commercial,4297615
NV,Nevada,1993,Industrial,7180913
NV,Nevada,1993,Residential,6280698
NV,Nevada,1994,Commercial,4611836
NV,Nevada,1994,Industrial,7774863
NV,Nevada,1994,Residential,6844708
NV,Nevada,1995,Commercial,4731450
NV,Nevada,1995,Industrial,8495716
NV,Nevada,1995,Residential,6655122
NV,Nevada,1996,Commercial,5150392
NV,Nevada,1996,Industrial,9074624
NV,Nevada,1996,Residential,7526332
NV,Nevada,1997,Commercial,5453694
NV,Nevada,1997,Industrial,10034363
NV,Nevada,1997,Residential,7801402
NV,Nevada,1998,Commercial,5655038
NV,Nevada,1998,Industrial,10518385
NV,Nevada,1998,Residential,7974769
NV,Nevada,1999,Commercial,6048821
NV,Nevada,1999,Industrial,10860728
NV,Nevada,1999,Residential,8385628
NV,Nevada,2000,Commercial,6548291
NV,Nevada,2000,Industrial,11238847
NV,Nevada,2000,Residential,9406302
NV,Nevada,2001,Commercial,6693111
NV,Nevada,2001,Industrial,11238936
NV,Nevada,2001,Residential,9606869
NV,Nevada,2002,Commercial,7537882
NV,Nevada,2002,Industrial,11372586
NV,Nevada,2002,Residential,9702083
NV,Nevada,2003,Commercial,8167940
NV,Nevada,2003,Industrial,11623785
NV,Nevada,2003,Residential,10339935
NV,Nevada,2004,Commercial,8275330
NV,Nevada,2004,Industrial,12364386
NV,Nevada,2004,Residential,10672590
NV,Nevada,2005,Commercial,8515904
NV,Nevada,2005,Industrial,12896931
NV,Nevada,2005,Residential,11079816
NV,Nevada,2006,Commercial,8975373
NV,Nevada,2006,Industrial,13624581
NV,Nevada,2006,Residential,11978120
NV,Nevada,2007,Commercial,9352037
NV,Nevada,2007,Industrial,13892692
NV,Nevada,2007,Residential,12390180
NV,Nevada,2008,Commercial,9303932
NV,Nevada,2008,Industrial,13819778
NV,Nevada,2008,Residential,12060515
NV,Nevada,2009,Commercial,8950123
NV,Nevada,2009,Industrial,13445042
NV,Nevada,2009,Residential,11880150
NV,Nevada,2010,Commercial,8969727
NV,Nevada,2010,Industrial,13179708
NV,Nevada,2010,Residential,11614669
NV,Nevada,2011,Commercial,8995162
NV,Nevada,2011,Industrial,13419961
NV,Nevada,2011,Residential,11493279
NV,Nevada,2012,Commercial,9314611
NV,Nevada,2012,Industrial,13734461
NV,Nevada,2012,Residential,12122718
NV,Nevada,2013,Commercial,9301939
NV,Nevada,2013,Industrial,13758569
NV,Nevada,2013,Residential,12142431
NV,Nevada,2014,Commercial,9418091
NV,Nevada,2014,Industrial,13732695
NV,Nevada,2014,Residential,11916521
NV,Nevada,2015,Commercial,9613997
NV,Nevada,2015,Industrial,14058811
NV,Nevada,2015,Residential,12338538
NV,Nevada,2016,Commercial,9929076
NV,Nevada,2016,Industrial,13515234
NV,Nevada,2016,Residential,12691942
NV,Nevada,2017,Commercial,11122755
NV,Nevada,2017,Industrial,12589549
NV,Nevada,2017,Residential,12936791
NV,Nevada,2018,Commercial,12123896
NV,Nevada,2018,Industrial,12198273
NV,Nevada,2018,Residential,13449743
NV,Nevada,2019,Commercial,11681186
NV,Nevada,2019,Industrial,12425536
NV,Nevada,2019,Residential,12867637
NV,Nevada,2020,Commercial,11983740
NV,Nevada,2020,Industrial,11924592
NV,Nevada,2020,Residential,14321607
NV,Nevada,2021,Commercial,12293815
NV,Nevada,2021,Industrial,12359543
NV,Nevada,2021,Residential,14373357
NV,Nevada,2022,Commercial,12427663
NV,Nevada,2022,Industrial,12578639
NV,Nevada,2022,Residential,14306529
NV,Nevada,2023,Commercial,12366846
NV,Nevada,2023,Industrial,12366508
NV,Nevada,2023,Residential,13508820
NV,Nevada,2024,Commercial,14259288
NV,Nevada,2024,Industrial,11766220
NV,Nevada,2024,Residential,14631493
NY,New York,1990,Commercial,46921092
NY,New York,1990,Industrial,31929350
NY,New York,1990,Residential,38574310
NY,New York,1991,Commercial,46981962
NY,New York,1991,Industrial,31111530
NY,New York,1991,Residential,39177425
NY,New York,1992,Commercial,46591364
NY,New York,1992,Industrial,31027286
NY,New York,1992,Residential,38719529
NY,New York,1993,Commercial,47728275
NY,New York,1993,Industrial,30187053
NY,New York,1993,Residential,39897465
NY,New York,1994,Commercial,48827585
NY,New York,1994,Industrial,29466764
NY,New York,1994,Residential,40104842
NY,New York,1995,Commercial,52751202
NY,New York,1995,Industrial,25317222
NY,New York,1995,Residential,39887485
NY,New York,1996,Commercial,52915305
NY,New York,1996,Industrial,25947477
NY,New York,1996,Residential,40284542
NY,New York,1997,Commercial,54230715
NY,New York,1997,Industrial,25284881
NY,New York,1997,Residential,40059254
NY,New York,1998,Commercial,55744980
NY,New York,1998,Industrial,25217943
NY,New York,1998,Residential,40563199
NY,New York,1999,Commercial,57894373
NY,New York,1999,Industrial,25835437
NY,New York,1999,Residential,42919230
NY,New York,2000,Commercial,59764162
NY,New York,2000,Industrial,25838297
NY,New York,2000,Residential,43017570
NY,New York,2001,Commercial,60806218
NY,New York,2001,Industrial,25449717
NY,New York,2001,Residential,44235593
NY,New York,2002,Commercial,62270518
NY,New York,2002,Industrial,25148005
NY,New York,2002,Residential,46457030
NY,New York,2003,Commercial,72495187
NY,New York,2003,Industrial,21744508
NY,New York,2003,Residential,47115887
NY,New York,2004,Commercial,74377929
NY,New York,2004,Industrial,20675049
NY,New York,2004,Residential,47378876
NY,New York,2005,Commercial,76821809
NY,New York,2005,Industrial,19946551
NY,New York,2005,Residential,50532850
NY,New York,2006,Commercial,76028586
NY,New York,2006,Industrial,14976420
NY,New York,2006,Residential,48426749
NY,New York,2007,Commercial,74326104
NY,New York,2007,Industrial,20212582
NY,New York,2007,Residential,50241444
NY,New York,2008,Commercial,77415596
NY,New York,2008,Industrial,14685311
NY,New York,2008,Residential,49033950
NY,New York,2009,Commercial,75347118
NY,New York,2009,Industrial,13416581
NY,New York,2009,Residential,48245841
NY,New York,2010,Commercial,77275676
NY,New York,2010,Industrial,13480462
NY,New York,2010,Residential,50945648
NY,New York,2011,Commercial,76405800
NY,New York,2011,Industrial,13420153
NY,New York,2011,Residential,51239599
NY,New York,2012,Commercial,76017962
NY,New York,2012,Industrial,13705330
NY,New York,2012,Residential,50691506
NY,New York,2013,Commercial,76342319
NY,New York,2013,Industrial,17910950
NY,New York,2013,Residential,50777369
NY,New York,2014,Commercial,76540813
NY,New York,2014,Industrial,18002976
NY,New York,2014,Residential,49974914
NY,New York,2015,Commercial,77005625
NY,New York,2015,Industrial,18079200
NY,New York,2015,Residential,51012745
NY,New York,2016,Commercial,76506968
NY,New York,2016,Industrial,17709218
NY,New York,2016,Residential,50831287
NY,New York,2017,Commercial,75333485
NY,New York,2017,Industrial,17811455
NY,New York,2017,Residential,49080757
NY,New York,2018,Commercial,76745463
NY,New York,2018,Industrial,18076792
NY,New York,2018,Residential,52153246
NY,New York,2019,Commercial,75090820
NY,New York,2019,Industrial,17548457
NY,New York,2019,Residential,50141003
NY,New York,2020,Commercial,68988817
NY,New York,2020,Industrial,16610457
NY,New York,2020,Residential,52257144
NY,New York,2021,Commercial,69920488
NY,New York,2021,Industrial,16891152
NY,New York,2021,Residential,52156882
NY,New York,2022,Commercial,72205589
NY,New York,2022,Industrial,16177769
NY,New York,2022,Residential,52227413
NY,New York,2023,Commercial,71422184
NY,New York,2023,Industrial,15173534
NY,New York,2023,Residential,50113258
NY,New York,2024,Commercial,71053178
NY,New York,2024,Industrial,15804738
NY,New York,2024,Residential,50857373
OH,Ohio,1990,Commercial,30540857
OH,Ohio,1990,Industrial,69681659
OH,Ohio,1990,Residential,37889450
OH,Ohio,1991,Commercial,32325493
OH,Ohio,1991,Industrial,67856138
OH,Ohio,1991,Residential,40942449
OH,Ohio,1992,Commercial,31818312
OH,Ohio,1992,Industrial,69674159
OH,Ohio,1992,Residential,39140657
OH,Ohio,1993,Commercial,33298608
OH,Ohio,1993,Industrial,68831023
OH,Ohio,1993,Residential,41950456
OH,Ohio,1994,Commercial,34053066
OH,Ohio,1994,Industrial,74010054
OH,Ohio,1994,Residential,41791275
OH,Ohio,1995,Commercial,35549248
OH,Ohio,1995,Industrial,74473401
OH,Ohio,1995,Residential,44010400
OH,Ohio,1996,Commercial,36034487
OH,Ohio,1996,Industrial,73394154
OH,Ohio,1996,Residential,44573250
OH,Ohio,1997,Commercial,36373148
OH,Ohio,1997,Industrial,73888462
OH,Ohio,1997,Residential,43634915
OH,Ohio,1998,Commercial,38471813
OH,Ohio,1998,Industrial,72998337
OH,Ohio,1998,Residential,44516171
OH,Ohio,1999,Commercial,39461042
OH,Ohio,1999,Industrial,74292951
OH,Ohio,1999,Residential,46628504
OH,Ohio,2000,Commercial,40757137
OH,Ohio,2000,Industrial,74019337
OH,Ohio,2000,Residential,46488137
OH,Ohio,2001,Commercial,39372078
OH,Ohio,2001,Industrial,65098733
OH,Ohio,2001,Residential,47346163
OH,Ohio,2002,Commercial,39924173
OH,Ohio,2002,Industrial,58471510
OH,Ohio,2002,Residential,50863643
OH,Ohio,2003,Commercial,44736571
OH,Ohio,2003,Industrial,57827582
OH,Ohio,2003,Residential,49620578
OH,Ohio,2004,Commercial,45313453
OH,Ohio,2004,Industrial,58558349
OH,Ohio,2004,Residential,50300038
OH,Ohio,2005,Commercial,46869755
OH,Ohio,2005,Industrial,59354379
OH,Ohio,2005,Residential,53904244
OH,Ohio,2006,Commercial,46140704
OH,Ohio,2006,Industrial,55869283
OH,Ohio,2006,Residential,51375232
OH,Ohio,2007,Commercial,48128512
OH,Ohio,2007,Industrial,59218957
OH,Ohio,2007,Residential,54375759
OH,Ohio,2008,Commercial,47310241
OH,Ohio,2008,Industrial,58620567
OH,Ohio,2008,Residential,53410599
OH,Ohio,2009,Commercial,45369743
OH,Ohio,2009,Industrial,49485875
OH,Ohio,2009,Residential,51405162
OH,Ohio,2010,Commercial,46525627
OH,Ohio,2010,Industrial,53109368
OH,Ohio,2010,Residential,54474377
OH,Ohio,2011,Commercial,47111763
OH,Ohio,2011,Industrial,53913437
OH,Ohio,2011,Residential,53687111
OH,Ohio,2012,Commercial,46755882
OH,Ohio,2012,Industrial,53379284
OH,Ohio,2012,Residential,52287769
OH,Ohio,2013,Commercial,46717859
OH,Ohio,2013,Industrial,51387011
OH,Ohio,2013,Residential,52158094
OH,Ohio,2014,Commercial,47004594
OH,Ohio,2014,Industrial,50829251
OH,Ohio,2014,Residential,52804334
OH,Ohio,2015,Commercial,47123923
OH,Ohio,2015,Industrial,50556675
OH,Ohio,2015,Residential,51492954
OH,Ohio,2016,Commercial,47742269
OH,Ohio,2016,Industrial,50290693
OH,Ohio,2016,Residential,52524141
OH,Ohio,2017,Commercial,46158399
OH,Ohio,2017,Industrial,50650671
OH,Ohio,2017,Residential,49795540
OH,Ohio,2018,Commercial,47191540
OH,Ohio,2018,Industrial,51235995
OH,Ohio,2018,Residential,54451714
OH,Ohio,2019,Commercial,46008937
OH,Ohio,2019,Industrial,50249178
OH,Ohio,2019,Residential,52226097
OH,Ohio,2020,Commercial,43204165
OH,Ohio,2020,Industrial,46823365
OH,Ohio,2020,Residential,52552770
OH,Ohio,2021,Commercial,44980452
OH,Ohio,2021,Industrial,49529406
OH,Ohio,2021,Residential,53171193
OH,Ohio,2022,Commercial,46090803
OH,Ohio,2022,Industrial,50062730
OH,Ohio,2022,Residential,53312216
OH,Ohio,2023,Commercial,46351291
OH,Ohio,2023,Industrial,50545890
OH,Ohio,2023,Residential,49713538
OH,Ohio,2024,Commercial,50813610
OH,Ohio,2024,Industrial,50687764
OH,Ohio,2024,Residential,52174356
OK,Oklahoma,1990,Commercial,11633983
OK,Oklahoma,1990,Industrial,11763696
OK,Oklahoma,1990,Residential,17077366
OK,Oklahoma,1991,Commercial,10586713
OK,Oklahoma,1991,Industrial,11414862
OK,Oklahoma,1991,Residential,15324941
OK,Oklahoma,1992,Commercial,10338403
OK,Oklahoma,1992,Industrial,11598900
OK,Oklahoma,1992,Residential,14253849
OK,Oklahoma,1993,Commercial,10823963
OK,Oklahoma,1993,Industrial,11698989
OK,Oklahoma,1993,Residential,15901344
OK,Oklahoma,1994,Commercial,11120787
OK,Oklahoma,1994,Industrial,11721409
OK,Oklahoma,1994,Residential,16127874
OK,Oklahoma,1995,Commercial,11114527
OK,Oklahoma,1995,Industrial,11714291
OK,Oklahoma,1995,Residential,16319162
OK,Oklahoma,1996,Commercial,11552577
OK,Oklahoma,1996,Industrial,12160194
OK,Oklahoma,1996,Residential,17302792
OK,Oklahoma,1997,Commercial,11754259
OK,Oklahoma,1997,Industrial,12801828
OK,Oklahoma,1997,Residential,17375599
OK,Oklahoma,1998,Commercial,12458949
OK,Oklahoma,1998,Industrial,13174693
OK,Oklahoma,1998,Residential,19510723
OK,Oklahoma,1999,Commercial,12398450
OK,Oklahoma,1999,Industrial,13271058
OK,Oklahoma,1999,Residential,18301131
OK,Oklahoma,2000,Commercial,13115234
OK,Oklahoma,2000,Industrial,13934901
OK,Oklahoma,2000,Residential,19640229
OK,Oklahoma,2001,Commercial,13551964
OK,Oklahoma,2001,Industrial,13356189
OK,Oklahoma,2001,Residential,19795853
OK,Oklahoma,2002,Commercial,13097069
OK,Oklahoma,2002,Industrial,12897521
OK,Oklahoma,2002,Residential,19927272
OK,Oklahoma,2003,Commercial,16958301
OK,Oklahoma,2003,Industrial,13307900
OK,Oklahoma,2003,Residential,20161967
OK,Oklahoma,2004,Commercial,17020382
OK,Oklahoma,2004,Industrial,14222619
OK,Oklahoma,2004,Residential,19699041
OK,Oklahoma,2005,Commercial,17477404
OK,Oklahoma,2005,Industrial,14920384
OK,Oklahoma,2005,Residential,21309314
OK,Oklahoma,2006,Commercial,18196669
OK,Oklahoma,2006,Industrial,15018250
OK,Oklahoma,2006,Residential,21690395
OK,Oklahoma,2007,Commercial,18634445
OK,Oklahoma,2007,Industrial,15198198
OK,Oklahoma,2007,Residential,21360557
OK,Oklahoma,2008,Commercial,19022303
OK,Oklahoma,2008,Industrial,15395451
OK,Oklahoma,2008,Residential,21861112
OK,Oklahoma,2009,Commercial,18670167
OK,Oklahoma,2009,Industrial,14233458
OK,Oklahoma,2009,Residential,21640955
OK,Oklahoma,2010,Commercial,19005132
OK,Oklahoma,2010,Industrial,15151987
OK,Oklahoma,2010,Residential,23688861
OK,Oklahoma,2011,Commercial,19612922
OK,Oklahoma,2011,Industrial,15808845
OK,Oklahoma,2011,Residential,24425027
OK,Oklahoma,2012,Commercial,19961143
OK,Oklahoma,2012,Industrial,16569801
OK,Oklahoma,2012,Residential,22809680
OK,Oklahoma,2013,Commercial,19843129
OK,Oklahoma,2013,Industrial,16886075
OK,Oklahoma,2013,Residential,23199968
OK,Oklahoma,2014,Commercial,20448774
OK,Oklahoma,2014,Industrial,17773456
OK,Oklahoma,2014,Residential,23351144
OK,Oklahoma,2015,Commercial,20691105
OK,Oklahoma,2015,Industrial,18029456
OK,Oklahoma,2015,Residential,22615824
OK,Oklahoma,2016,Commercial,20695703
OK,Oklahoma,2016,Industrial,18031136
OK,Oklahoma,2016,Residential,22789715
OK,Oklahoma,2017,Commercial,20498860
OK,Oklahoma,2017,Industrial,18155672
OK,Oklahoma,2017,Residential,21837596
OK,Oklahoma,2018,Commercial,21229143
OK,Oklahoma,2018,Industrial,19229365
OK,Oklahoma,2018,Residential,24116808
OK,Oklahoma,2019,Commercial,20085991
OK,Oklahoma,2019,Industrial,20903983
OK,Oklahoma,2019,Residential,23805972
OK,Oklahoma,2020,Commercial,18698988
OK,Oklahoma,2020,Industrial,20367844
OK,Oklahoma,2020,Residential,23232473
OK,Oklahoma,2021,Commercial,19999312
OK,Oklahoma,2021,Industrial,20779958
OK,Oklahoma,2021,Residential,23745867
OK,Oklahoma,2022,Commercial,22211526
OK,Oklahoma,2022,Industrial,21796272
OK,Oklahoma,2022,Residential,25479144
OK,Oklahoma,2023,Commercial,23117487
OK,Oklahoma,2023,Industrial,22043847
OK,Oklahoma,2023,Residential,23817506
OK,Oklahoma,2024,Commercial,25412391
OK,Oklahoma,2024,Industrial,22343103
OK,Oklahoma,2024,Residential,24328279
OR,Oregon,1990,Commercial,11319208
OR,Oregon,1990,Industrial,15498134
OR,Oregon,1990,Residential,15379614
OR,Oregon,1991,Commercial,11614083
OR,Oregon,1991,Industrial,15296762
OR,Oregon,1991,Residential,15949119
OR,Oregon,1992,Commercial,11818379
OR,Oregon,1992,Industrial,15123151
OR,Oregon,1992,Residential,15202148
OR,Oregon,1993,Commercial,12205080
OR,Oregon,1993,Industrial,15012281
OR,Oregon,1993,Residential,16696260
OR,Oregon,1994,Commercial,12659575
OR,Oregon,1994,Industrial,15071945
OR,Oregon,1994,Residential,16462155
OR,Oregon,1995,Commercial,12899706
OR,Oregon,1995,Industrial,15839121
